,Duration,Signal Run 0,Background Run 0
0,10.0,0.734350604796283,0.7348803307958167
1,16.0,0.7361909027761717,0.7374115212906911
2,22.0,0.7429939457195439,0.7436867123607048
3,28.0,0.7447486630845861,0.7431744774392507
4,34.0,0.7474916190826015,0.7478098919060006
5,40.0,0.744217375345168,0.7461476267631936
6,46.0,0.7462347691739107,0.7461198286489918
7,52.0,0.7340260851456762,0.7350133868625083
8,58.0,0.7379446829686862,0.7375851814622396
9,64.0,0.7336953187820953,0.7358470181364885
10,70.0,0.7434465241106182,0.7434612040377914
11,76.0,0.7452028030598192,0.7456525703578412
12,82.0,0.7390047594732102,0.7382651421500513
13,88.0,0.736955819472851,0.7373937179635252
14,94.0,0.7388195428177369,0.7385640499647338
15,100.0,0.7310882300587878,0.7306675101705553
16,106.0,0.7364479572407069,0.7361259363263609
17,112.0,0.7336693946817696,0.732838886807267
18,118.0,0.7363608148140336,0.7357992303453648
19,124.0,0.7295505880438298,0.7297729730175256
20,130.0,0.737397778386686,0.7375576956187716
21,136.0,0.7379627984962204,0.7396210032157224
22,142.0,0.7313805788238568,0.7327301931080196
23,148.0,0.7431776007586804,0.743814458813042
24,154.0,0.7320608518131175,0.7331584090592593
25,160.0,0.7417558362865126,0.7420138277930908
26,166.0,0.7253786838142957,0.7276878017074889
27,172.0,0.7458299786359027,0.7478508082059
28,178.0,0.7411733251594812,0.741478792108876
29,184.0,0.7327926608091961,0.7346735627282922
30,190.0,0.7394161091562341,0.7397727996177166
31,196.0,0.7401810260038582,0.7411620809660939
32,202.0,0.7396060109649875,0.7405539580665973
33,208.0,0.7334154635187926,0.7335400865563643
34,214.0,0.7489642946136822,0.7496480034196474
35,220.0,0.7401013797649365,0.7403203290188725
36,226.0,0.7423839488611058,0.7427406393258972
37,232.0,0.7360647179987632,0.7361025109232443
38,238.0,0.7372837748788368,0.7382082965754919
39,244.0,0.7399805048080147,0.7399617644779617
40,250.0,0.7377357285125745,0.7356727332614161
41,256.0,0.7353410299429147,0.7358654461172482
42,262.0,0.7278564644573974,0.7288103459937374
43,268.0,0.7195429529511339,0.720727340203833
44,274.0,0.7402781632228521,0.7410911801367861
45,280.0,0.7290745842521876,0.7290745842821911
46,286.0,0.7329769404091911,0.7327698600587589
47,292.0,0.7281544353292599,0.7289693262413761
48,298.0,0.7275847300085173,0.7268219996222458
49,304.0,0.7309779745297851,0.7300403346474211
50,310.0,0.7297754717040942,0.7283552688443904
51,316.0,0.7237623325282215,0.7224570703088655
52,322.0,0.7264681201728319,0.727108101585296
53,328.0,0.7343165598592397,0.7351345741557079
54,334.0,0.7335744438028468,0.7334713721339754
55,340.0,0.7331640311257905,0.7343940198304636
56,346.0,0.7356661741843736,0.7352270263298697
57,352.0,0.7344436816040206,0.7352526380979318
58,358.0,0.7376204755625426,0.7373731035652583
59,364.0,0.7259140318804667,0.7252574965144445
60,370.0,0.7263581770566968,0.7280975896853048
61,376.0,0.7343946445117865,0.7338424302022983
62,382.0,0.7361403038496314,0.7370545184504047
63,388.0,0.7367602956612911,0.7362155774696241
64,394.0,0.7279776517540496,0.7271889972657523
65,400.0,0.7272105485820742,0.7282737485777202
66,406.0,0.7272464675238227,0.7273251768052335
67,412.0,0.7243445314515466,0.7226610273818217
68,418.0,0.7289265357918783,0.7295093593165175
69,424.0,0.7354818944844944,0.7364698208899868
70,430.0,0.7293569381740369,0.7292007689961465
71,436.0,0.7292763549435689,0.7313996315577751
72,442.0,0.0,0.0
73,448.0,0.0,0.0
74,454.0,0.0,0.0
75,460.0,0.0,0.0
76,466.0,0.0,0.0
77,472.0,0.0,0.0
78,478.0,0.0,0.0
79,484.0,0.0,0.0
80,490.0,0.0,0.0
81,496.0,0.0,0.0
82,502.0,0.0,0.0
83,508.0,0.0,0.0
84,514.0,0.0,0.0
85,520.0,0.0,0.0
86,526.0,0.0,0.0
87,532.0,0.0,0.0
88,538.0,0.0,0.0
89,544.0,0.0,0.0
90,550.0,0.0,0.0
91,556.0,0.0,0.0
92,562.0,0.0,0.0
93,568.0,0.0,0.0
94,574.0,0.0,0.0
95,580.0,0.0,0.0
96,586.0,0.0,0.0
97,592.0,0.0,0.0
98,598.0,0.0,0.0
99,604.0,0.0,0.0
100,610.0,0.0,0.0
